time|uptime|CPU1|CPU2|CPU3|CPU4|RAM|SWAP|EMC|IRAM|GPU|APE|APE_MASTER|NVDEC|NVENC|NVJPG|SE|VIC03|Fan tegra_pwmfan0|Temp AO|Temp CPU|Temp GPU|Temp PLL|Temp thermal|Power thermal|Power TOT|jetson_clocks|nvp model
2023-04-21 12:58:08.806185|3:10:32.470000|17|10|9|9|0.5304991304262143|0.0|0|0.0|7.8|OFF|OFF|OFF|OFF|OFF|OFF|OFF|0.0|48.0|41.0|39.0|39.0|39.75|1299|0|OFF|MAXN
