time|pid_servo_Kp|pid_servo_Ki|pid_servo_Kd|pid_servo_setpoint|pid_servo_measured_value|pid_servo_actuated_value|pid_motor_Kp|pid_motor_Ki|pid_motor_Kd|pid_motor_setpoint|pid_motor_measured_value|pid_motor_actuated_value
2023-04-21 13:05:22.965455|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.100000000000007|0
2023-04-21 13:05:23.032579|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.100000000000007|0
2023-04-21 13:05:23.097376|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.100000000000007|0
2023-04-21 13:05:23.117336|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.138218|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.150860|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.180691|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.193157|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.212633|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.226635|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.243943|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.100000000000007|0.1
2023-04-21 13:05:23.249277|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.100000000000007|0.1
2023-04-21 13:05:23.270477|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.100000000000007|0.1
2023-04-21 13:05:23.290539|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.100000000000007|0.1
2023-04-21 13:05:23.321366|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.100000000000007|0.1
2023-04-21 13:05:23.341347|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.100000000000007|0.1
2023-04-21 13:05:23.388046|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.401765|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.420250|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.445450|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.475260|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.522842|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.536426|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.556054|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.595059|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.606437|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.631555|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.639986|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.661624|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.675243|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.697890|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.709037|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.719304|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.733057|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.751039|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.776633|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.783631|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.797273|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.806685|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.846501|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.860295|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.903028|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.930883|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:23.967065|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.100000000000007|0.1
2023-04-21 13:05:23.975264|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.100000000000007|0.1
2023-04-21 13:05:24.016085|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.100000000000007|0.1
2023-04-21 13:05:24.041291|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.100000000000007|0
2023-04-21 13:05:24.075137|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0
2023-04-21 13:05:24.139903|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0
2023-04-21 13:05:24.161403|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.171752|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.186105|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.195618|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.211372|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.226606|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.237606|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.241896|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.250065|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.295249|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.317521|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.331472|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.355309|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.395384|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.100000000000007|0.1
2023-04-21 13:05:24.424710|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.100000000000007|0.1
2023-04-21 13:05:24.448704|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.100000000000007|0.1
2023-04-21 13:05:24.470550|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.486761|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.497490|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.521245|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.559126|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.603921|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.620420|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.635149|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.656924|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.675573|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.689285|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.732073|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.751348|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.770566|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.785832|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.795047|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.830791|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.865658|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.895872|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.918384|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.958114|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.972236|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:24.991130|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.002908|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.023155|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.032514|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.051805|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.085826|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.113512|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.127932|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.099999999999996|0.1
2023-04-21 13:05:25.150103|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.099999999999996|0.1
2023-04-21 13:05:25.166157|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.099999999999996|0.1
2023-04-21 13:05:25.200513|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.099999999999996|0.1
2023-04-21 13:05:25.235102|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.099999999999996|0.1
2023-04-21 13:05:25.250843|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.278306|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.306814|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.339682|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.357179|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.379943|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.389204|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.420689|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.450685|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.099999999999996|0
2023-04-21 13:05:25.466398|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.099999999999996|0
2023-04-21 13:05:25.492983|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.099999999999996|0
2023-04-21 13:05:25.504452|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.099999999999996|0
2023-04-21 13:05:25.525339|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.099999999999996|0
2023-04-21 13:05:25.541313|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.099999999999996|0
2023-04-21 13:05:25.569395|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.099999999999996|0
2023-04-21 13:05:25.593047|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0
2023-04-21 13:05:25.646675|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0
2023-04-21 13:05:25.659817|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.682188|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.708118|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.733587|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.767302|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.792284|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.804833|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.821301|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:25.868653|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.100000000000007|0.1
2023-04-21 13:05:25.891764|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.100000000000007|0
2023-04-21 13:05:25.913908|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.100000000000007|0
2023-04-21 13:05:25.929850|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.100000000000007|0
2023-04-21 13:05:25.950363|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0
2023-04-21 13:05:26.001819|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.016168|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.044713|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.074745|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.116885|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.145362|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.171050|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.239236|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.262105|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.312228|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.334925|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.354224|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.387889|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.429636|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.473333|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.495160|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.524937|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.545294|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.566928|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.592118|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.638417|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.679131|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.100000000000007|0.1
2023-04-21 13:05:26.738920|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.100000000000007|0.1
2023-04-21 13:05:26.744632|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.760291|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.786362|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.813482|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.834399|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.857429|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.887805|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.902076|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.930322|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:26.945649|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.099999999999996|0.1
2023-04-21 13:05:26.965848|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.099999999999996|0.1
2023-04-21 13:05:27.017013|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.099999999999996|0.1
2023-04-21 13:05:27.033921|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.049596|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.073077|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.112672|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.139665|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.157948|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.212679|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.234632|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.251214|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.258730|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.290861|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.308721|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.332778|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.346188|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.379842|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.404090|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.430288|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.099999999999996|0.1
2023-04-21 13:05:27.454012|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.099999999999996|0.1
2023-04-21 13:05:27.475131|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.099999999999996|0.1
2023-04-21 13:05:27.492148|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.099999999999996|0.1
2023-04-21 13:05:27.518538|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.099999999999996|0.1
2023-04-21 13:05:27.532007|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.570504|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.623469|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.648369|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.660787|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.701666|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.725337|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.770864|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.794676|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.821973|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.866316|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.099999999999996|0
2023-04-21 13:05:27.898822|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.099999999999996|0
2023-04-21 13:05:27.935562|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.099999999999996|0
2023-04-21 13:05:27.957876|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:27.996133|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:28.016529|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:28.038637|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.099999999999996|0.1
2023-04-21 13:05:28.083952|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.099999999999996|0
2023-04-21 13:05:28.119540|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.099999999999996|0
2023-04-21 13:05:28.161763|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.099999999999996|0
2023-04-21 13:05:28.175462|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.100000000000007|0
2023-04-21 13:05:28.216174|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.100000000000007|0
2023-04-21 13:05:28.278470|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.100000000000007|0
2023-04-21 13:05:28.300267|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:28.328579|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:28.367458|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:28.397275|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:28.428575|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:28.447379|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:28.475361|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:28.505642|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:28.564510|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:28.616688|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:28.667931|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.100000000000007|0.1
2023-04-21 13:05:28.715394|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.100000000000007|0.1
2023-04-21 13:05:28.733050|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:28.764546|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:28.822173|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:28.846424|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:28.874625|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:28.926386|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:28.943739|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:28.982183|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:29.016255|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
